GenotypeID	DatasetFile
145_5421787084_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
146_5421787084_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
147_5421787073_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
148_5421787073_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
149_5421787095_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
150_5421787095_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
151_5421787251_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
152_5421787251_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
153_5421787145_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
154_5421787145_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
155_5421787257_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
156_5421787257_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
157_5421787301_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
158_5421787301_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
159_5421787072_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
160_5421787072_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
161_5421787402_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
162_5421787402_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
163_5421787249_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
164_5421787249_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
165_5421787388_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
166_5421787388_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
167_5421787087_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
168_5421787087_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
169_5421787118_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
170_5421787118_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
171_5421787405_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
172_5421787405_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
173_5421787070_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
174_5421787070_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
175_5421787089_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
176_5421787089_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
177_5421787160_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
178_5421787160_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
179_5421787194_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
180_5421787194_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
182_5421787075_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
183_5421787238_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
184_5421787238_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
185_5421787071_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
186_5421787071_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
187_5421787191_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
189_5421787268_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
191_5421787153_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
192_5421787153_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
193_5421787094_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
194_5421787094_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
195_5421787400_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
196_5421787400_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
197_4584656093_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
198_4584656093_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
199_4584656050_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
200_4584656050_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
201_5421787401_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
202_5421787401_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
203_5421787069_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
204_5421787069_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
205_5421787155_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
206_5421787155_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
207_5421787151_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
209_5421787177_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
210_5421787177_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
211_5421787064_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
212_5421787064_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
214_4584656092_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
217_5511192117_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
218_5511192117_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
219_5532971088_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
220_5532971088_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
221_5533009066_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
223_5533009018_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
224_5533009018_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
225_5532971094_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
226_5532971094_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
227_5533009064_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
228_5533009064_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
229_5511192073_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
230_5511192073_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
231_5532971116_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
233_5533009059_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
234_5533009059_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
236_5511192131_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
237_5511205003_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
238_5511205003_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
239_5532971082_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
241_5533009060_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
242_5533009060_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
243_5533009029_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
245_5533009080_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
246_5533009080_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
248_5532971095_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
249_5511192130_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
250_5511192130_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
252_5511192045_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
253_5532971067_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
254_5532971067_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
255_5511192115_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
256_5511192115_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
257_5511192132_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
258_5511192132_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
259_5532997168_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
260_5532997168_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
261_5532971117_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
262_5532971117_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
264_5532971056_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
265_5511192158_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
267_5532962101_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
268_5532962101_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
270_5511205011_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
271_5532962041_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
272_5532962041_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
273_5533017019_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
274_5533017019_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
275_5511192104_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
276_5511192104_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
277_5532962142_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
278_5532962142_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
279_5511192105_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
280_5511192105_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
283_5532962040_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
284_5532962040_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
285_5532962167_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
286_5532962167_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
287_5511192140_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
289_5532962025_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
290_5532962025_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
291_5533017026_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
293_5511192062_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
294_5511192062_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
295_5532962064_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
296_5532962064_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
297_5533017073_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
298_5533017073_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
299_5532962095_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
300_5532962095_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
301_5511192119_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
302_5511192119_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
303_5533017018_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
304_5533017018_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
305_5533017021_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
307_5533017075_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
309_5533017086_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
310_5533017086_R01C02	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
311_5533017017_R01C01	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\CMC_HBCC_set2-Individuals.txt
